62319	1197
49838	1219
56950	3977
55992	1895
60195	1704
45049	39
59390	5266
57082	4034
52610	2918
60713	4960
61352	33171
34755	377
59750	3148
59444	1271
60716	8948
57097	296
55992	4016
44129	593
59686	2467
57274	8938
60166	3552
50160	593
60170	110
54113	1298
58709	3275
62319	1136
61352	3471
60716	8983
62332	2093
62091	4235
58763	2431
60890	5299
57274	296
61968	33679
51615	60072
60195	2841
58087	8915
48776	5027
60170	3994
53045	736
60170	8961
60319	356
48370	471
59327	223
59577	37741
58089	3198
60891	40946
47165	5952
51494	2080
60891	4641
53429	5349
60971	2712
44129	2763
55936	306
57274	34338
62012	457
58561	608
62332	2470
53379	2798
61805	2006
58087	6245
56354	648
62252	37741
60713	1617
43883	48394
53315	296
51673	2070
56345	318
62151	21
47613	357
59092	45499
59327	7143
60170	6003
60716	858
55840	5952
58747	733
58747	551
57475	5604
58470	7373
52328	5446
62091	3681
60374	5810
60195	7445
51499	923
60296	1923
51441	2318
62332	306
40003	1220
60166	39292
59390	2717
60963	2273
57120	318
61240	2657
57035	1214
58087	1965
56596	380
57977	4979
61985	2490
61805	2087
60564	4896
52328	6936
59148	3421
62141	2080
57127	55830
53241	3949
60331	8914
61915	41571
57127	6016
60450	26680
60331	165
50970	1907
53379	4085
51494	2628
59219	7143
60713	562
54066	5685
50041	1213
61805	1213
61985	4643
56147	592
52365	94
61020	2478
61915	480
60331	41716
52983	2524
57696	5601
60374	1641
62141	6565
60901	3703
57380	541
53558	6711
56758	7649
60713	1120
60170	2269
57050	5618
45049	6777
59499	2028
59299	2132
52021	380
62252	5445
58561	223
59401	919
57835	6947
60374	194
49527	2003
57018	7155
61910	5418
58567	736
59750	608
57637	4993
53565	4888
46441	47044
59082	58154
53241	7263
53315	471
62091	1407
59999	31410
55737	42007
47719	3108
37568	1129
60166	8874
62332	2012
56686	4896
60890	36529
30977	2348
60891	1730
59433	53000
62012	7143
55280	950
55560	8157
60319	5108
53315	61
58709	4102
59165	4700
49996	5541
52827	345
57512	1617
60901	1777
62323	2161
60564	551
59527	8985
60170	307
58554	2959
53042	48394
56030	42718
57637	1073
53379	6333
52722	7073
59082	380
57835	364
59092	2804
62332	4867
60331	1835
56915	8014
51673	3504
54376	1610
56030	3082
60692	8949
54017	1884
61020	357
58693	2329
55403	47465
62042	356
60307	2762
57696	26111
58470	62336
51954	4557
54876	1617
54152	5669
57696	25924
62319	5380
60319	48385
52298	2002
55992	2399
60863	6539
44285	6869
59529	31878
50383	57669
57696	34359
61985	57951
50265	2321
60303	4105
56915	27803
61869	3323
58470	8874
55193	661
58600	58107
50265	3699
60971	608
60716	3755
59750	1259
52751	2628
60170	2474
53315	394
60316	1641
56915	1230
51033	3363
60303	3527
61240	2478
57274	53125
62151	30749
55737	38038
62091	33138
57973	8969
58087	3225
49913	4370
53558	2959
60891	3007
60316	1997
60863	185
56091	60471
59355	4499
51025	592
60564	3247
59311	44191
59078	27266
52592	31685
54066	5466
60556	2028
59577	919
61805	317
60963	60514
57512	2916
59677	349
60229	3100
58842	3421
51336	8860
59401	11
57835	1288
44041	8874
60166	5618
55699	586
52751	1209
60963	594
60296	904
62319	671
62133	1206
60716	3083
52305	1479
55403	1884
59474	5782
61544	590
58160	1446
55414	2571
58087	7121
61805	7458
59577	4848
59462	31696
41391	899
58895	5679
54528	342
59444	1960
61235	2012
57018	5881
54528	7618
59219	1224
52983	2116
60716	500
50846	52458
61985	1608
54767	2400
52678	19
59401	7048
58657	5377
56147	3793
57274	54001
52591	5903
62141	1270
58087	861
58657	40278
51673	8623
58709	1590
59529	2134
59462	7361
59082	1488
60971	25828
59708	5291
44038	6377
52576	1291
50383	3925
60450	8807
50041	1441
52004	1274
59390	30810
56091	62
60002	293
58174	1203
61674	53000
48395	1131
45120	51255
56896	5418
60798	40815
60692	1961
62319	2395
56896	3527
56091	30825
61968	45431
61400	2762
61400	7325
62091	1704
60891	6552
60713	7700
59771	3471
62332	236
59462	2839
60296	260
53315	2263
59577	586
54060	2915
51441	1333
58657	1307
60661	1193
56091	2012
61400	1222
47613	47610
52983	802
59999	3897
61985	1385
59092	364
60693	2990
59390	592
58470	3444
59771	7438
59527	1097
58087	3255
55936	589
59092	2716
51284	5152
53859	1809
60170	6538
56044	41285
60971	7156
60316	1952
61968	4011
58087	5354
56915	2488
57512	1407
61544	6539
61352	1079
58763	45
60713	5989
59358	8638
54113	5420
59311	527
60891	5481
49996	3448
44361	5349
60319	165
59433	2683
57082	8340
60716	5291
57138	5329
60170	34048
60901	2683
46762	33660
48717	6297
60374	8368
55909	3275
45478	2829
60374	33725
58087	25977
51954	260
57606	913
51972	27831
56561	1923
56345	1265
58567	47202
56758	2700
59686	2518
59390	9018
60692	30825
62252	2336
60798	58103
52592	1957
54087	1284
59390	4452
51615	1213
53059	2072
59468	3977
59708	6377
59012	7361
60002	39183
60891	1245
50670	1645
60307	223
57606	2019
57022	3499
61020	195
62332	4378
57696	1953
62012	5445
62332	1527
57606	1653
61379	1226
59092	1955
60863	940
60891	32770
60713	4995
52834	1049
60190	1722
59527	4662
58087	4585
55790	50872
57249	954
48802	1073
61985	5445
61968	2291
58846	5447
62332	6731
57274	7044
61379	30707
60971	6380
58160	49647
58470	51255
60798	2694
52328	6874
58895	34072
60693	2706
60316	2985
55560	165
60450	2858
60316	292
60890	3219
61400	3967
60863	58559
58470	157
60971	3036
51336	2827
57035	1210
60891	32587
46085	6269
62252	1219
57977	1246
59299	2580
61240	1721
61805	357
60170	454
56091	8972
57082	1093
59082	8665
47065	2329
45070	36517
62319	46574
61805	1320
58763	4226
60556	34072
59999	307
59750	5015
60072	2050
60556	3910
61400	5669
52004	906
41130	4128
58709	2916
60319	3257
60316	593
60693	4011
56091	7325
62141	2100
62323	5995
60170	4008
58554	7924
62151	6195
62141	1210
57035	543
60716	5971
62151	3969
61400	50872
60374	1974
54066	51080
60072	296
62332	4102
52379	4995
48919	6618
61915	3468
56915	6993
49996	4720
58470	7361
56044	2571
58554	1193
51373	5171
59686	3543
49527	5853
44361	6585
53565	24
62055	1219
51373	1266
60891	8874
51466	4027
57274	33166
61805	7162
58174	36517
60450	2354
57973	2424
52365	1619
58554	3897
57606	1097
62012	349
52576	2728
58089	8985
62323	1214
56044	44191
59686	3174
62252	1407
58089	45672
56044	3471
60963	63853
51218	3703
60693	5051
53241	2762
52983	112
51832	2337
60307	1258
62394	6
58087	4223
61805	590
52722	26222
58747	1527
58554	2976
59401	1265
49696	3000
60316	2959
59468	8949
50992	1101
60515	4963
52906	1244
62252	7939
57912	2019
57696	1230
34384	4848
56044	7123
60002	54999
62319	1527
61379	1221
58895	3052
56620	2321
54087	1129
59086	6377
61985	53000
59529	3702
57138	231
61836	1022
57835	55118
52751	7090
54113	3717
49626	8360
60316	1729
59577	1682
59474	1089
50893	2791
59468	3481
52906	1393
60891	1186
57606	2987
60693	2297
57977	46976
57696	2075
58709	592
55560	1225
61235	497
62332	2329
62252	1747
60963	2124
58160	563
50383	34437
56535	6966
54113	3360
60307	36517
57835	1954
55468	296
62332	6002
59468	4018
51033	1507
37857	40629
55992	441
61400	4993
49265	1500
54716	60072
57696	26084
61879	41566
61805	2078
49236	3793
50670	463
40101	2918
57928	1704
61915	57640
55840	40851
32997	223
53045	480
60901	27873
60331	6887
60971	8797
55790	2858
48370	59387
60971	53894
60971	922
58470	1391
61805	5898
62091	61323
56686	2542
60661	2533
58842	4993
59527	8666
61915	40815
52610	1968
62319	1625
53429	30707
55414	316
61968	1994
51373	6451
59299	4422
55992	30850
58846	1954
60716	7034
61869	4027
50156	25866
54017	903
52983	1610
52328	1089
52580	1223
59182	927
61915	5225
59327	1265
57696	32345
62354	3598
43102	1282
56535	2575
44361	587
61869	1299
58747	6502
52328	3551
60971	1212
58087	27266
62332	25999
60303	27772
60166	4993
60963	5065
60072	2001
59527	5669
49383	55069
59686	440
41178	339
60158	1291
58561	736
59474	2528
60713	53921
55280	3645
54113	33794
56896	3793
59677	3639
61836	44022
58087	2617
60891	233
55560	2278
60316	5816
54503	524
36559	58105
59468	31433
59401	955
43353	46578
60331	2502
55280	2105
55211	4223
55790	1259
60963	34048
61968	37729
37216	708
37037	1799
62332	2859
51673	5826
58174	7458
60158	1136
62332	1241
52834	1214
62348	1
60716	3114
60716	3556
51198	49272
58709	1291
60316	17
60798	4623
60374	1200
58561	30803
62332	903
46272	40966
61400	2000
61381	784
47800	1449
56620	4299
60901	1348
51761	1952
60670	307
62354	551
52591	3052
55935	150
60564	316
59219	6711
54650	260
61875	356
56200	4993
54503	8008
62323	778
55113	32289
60316	588
59082	474
50543	1096
52722	1278
60901	778
55936	7147
59686	4014
55935	55276
54730	4776
60296	56152
60307	40583
59082	53322
62319	56145
55280	4215
59468	8961
61805	48
61805	6652
61985	5574
57138	1231
61700	1620
60374	1339
62141	8464
57022	57274
56091	31658
57274	2973
60713	1233
52136	42632
57274	25850
55935	3623
55468	1274
56091	4351
60716	30810
62394	2944
57696	8460
53315	1204
47780	8914
56091	1347
62323	32291
57018	33660
58087	2849
58203	8665
62014	3147
57082	1345
58087	3398
62319	2011
53379	3638
60307	1206
62332	2893
60331	44191
41822	5618
60307	288
60195	55284
59686	3733
56915	7134
60374	40815
61869	51255
60296	356
59577	3175
62014	1704
62091	5135
60564	2420
54767	1025
61910	4308
55899	27904
62332	7160
59444	7834
62332	4359
59148	4963
52427	4018
62348	1348
55936	541
52827	5388
58567	781
53859	8581
55790	316
47165	5679
47165	2528
60693	1805
52751	4235
61869	4979
59577	337
43281	750
62332	4881
58747	2278
47165	1527
57010	3317
59444	541
60890	58
51707	107
61805	588
59082	1047
58693	480
49265	8368
58203	590
51033	3087
51499	6378
62319	1372
60166	2599
61400	3091
53859	1092
58657	8798
53315	5411
62151	1393
48534	4814
60891	8937
51673	58
60891	4345
62394	70
56354	33679
45049	6216
59390	1379
60515	597
57512	1210
58604	30793
61381	318
60170	2278
57912	49772
56472	47382
55899	33880
51336	7147
60901	3994
62319	7090
52305	8529
62332	1339
59401	832
51284	2822
58087	7638
60901	7325
62252	2028
58709	4465
62332	3679
55211	1617
61400	26547
54767	5548
33880	4849
60891	5791
56620	6565
52834	8917
58842	1221
59299	154
51373	1228
59355	1784
60195	6281
62348	5618
54786	506
61020	43396
61805	2989
57606	6539
60692	5992
60692	6620
62091	27408
61805	6863
60564	37739
61020	3751
58601	1080
53859	44665
53042	8798
42551	3418
56535	3699
60716	26527
60170	1240
46979	741
60713	532
52235	4246
60331	41566
60374	4890
58657	2858
60158	3438
60331	7150
58087	6533
56535	5722
56044	1198
59557	7361
59529	2527
52906	5945
55992	48516
62332	7147
49308	48780
60307	8961
61805	1344
59219	34405
61240	19
56686	2657
62474	3253
62151	7147
62151	32632
62332	1307
57696	2115
60307	3703
58657	64957
61915	1278
56561	53894
59577	2648
61400	2294
59527	44022
62332	180
59311	4967
60661	33162
55468	26094
52365	5377
61836	783
62252	5956
62332	4787
58561	4855
59327	1291
62332	778
57973	5266
56896	41997
60661	6
59092	3429
57696	4936
61020	4370
60890	475
18687	1
58087	4039
55280	2712
62319	1645
60166	48394
62332	41569
52592	8781
61805	480
61400	7090
59311	1035
60891	2598
57835	5995
53241	5902
56535	30812
61985	4639
62474	1230
57097	1884
61985	49530
52328	5954
61985	1089
60556	1884
59349	2858
61805	22
52751	2019
49879	3260
60170	31685
52678	32
57120	38061
57606	1394
59444	928
60002	5971
59999	356
45286	6874
59577	95
56915	3489
55560	7834
62042	4896
60713	568
60316	6537
62319	539
59529	5833
59401	7371
61968	4973
61805	21
38437	52973
52592	17
58417	26840
51168	3886
58087	31000
61869	7387
62151	589
59474	541
60901	2871
60891	44555
59390	5110
61836	8916
62332	49276
59390	51080
59401	2803
62141	1288
61915	3098
51167	1641
61400	6550
59311	4022
58604	2291
60072	1292
59327	6378
61352	3996
50893	627
59577	3911
60296	2710
38927	5816
60963	4571
56620	2297
44041	3168
52610	1298
60072	1722
58561	33437
60958	7377
62332	2132
50846	33166
56030	1498
61915	6279
58554	46578
54767	7382
55865	2421
62012	4993
62332	2008
59311	53125
51033	2917
62091	7323
57928	6333
60296	7046
55290	6686
54376	4226
61915	105
49265	586
51673	7705
58470	2791
57097	3617
62332	6743
57835	1022
57512	1291
59529	3959
61915	26133
60891	5505
54503	648
58089	27660
61235	2987
50695	8865
52983	1129
60374	1625
60716	49220
62348	47
58747	5516
58087	1479
59708	1221
60556	39381
60316	1080
43706	5791
55936	7347
52834	2916
55560	4370
60303	2862
50970	2291
54066	1041
59182	8542
37419	8581
59708	45950
58763	6953
61240	8636
60182	5225
57696	1206
60316	2858
59999	55247
47911	69
52510	54997
52834	3617
58174	32587
55936	1136
60307	6979
48717	6564
54767	3421
48717	26199
57274	4848
62151	36517
59086	1484
55935	1968
57696	25962
56620	3510
62091	32
54767	36276
58001	6539
62394	4239
62332	37733
58174	1923
55491	3967
61400	47610
62319	316
61379	2762
62565	1032
61875	58559
47065	30825
60374	1240
61400	7361
62319	94
62332	4527
58470	1617
57696	5802
59750	2858
57606	953
41027	7147
56354	145
51284	653
60890	7419
62151	529
54503	8784
59708	904
61985	2706
59092	457
61020	55830
55762	1193
60166	4728
47719	7366
60170	58559
54716	54881
60891	2371
61968	5459
61985	6373
57127	750
59444	1233
53315	7311
62151	3074
62332	550
60891	7297
52751	6942
62565	1120
59577	8581
61700	3578
59401	4432
61915	3081
51373	6502
60450	61323
60195	1183
58600	4973
62252	1527
61592	3033
61240	55577
60515	356
61869	4641
55699	2143
60661	53460
62565	3159
39047	2959
57475	551
60716	40278
56091	920
58087	6753
62091	1809
59148	6188
62151	33166
60303	1994
59557	1273
57696	6797
59527	1339
62547	589
61020	1961
60051	6269
57512	1222
59433	33834
58470	1784
57035	6721
62332	2321
61915	1201
61400	3827
57018	318
60072	41285
59444	1193
60556	111
62319	6879
55840	1580
62354	296
47179	7209
62394	6561
61968	6889
60713	4361
61400	4052
61805	5669
54060	2686
60670	4973
57696	3079
62332	6615
60716	4022
59092	2539
51033	605
52961	590
52983	940
61869	1682
57420	1228
60716	2137
62332	2590
61836	6826
60319	49286
60170	590
48717	41569
62151	5293
61400	31660
34579	910
53382	8636
60072	57669
47002	2762
60556	45186
62348	920
60303	8957
58087	1012
48726	4979
49582	7154
44068	4333
61352	454
57696	3700
61544	1569
61985	34162
51033	7888
61805	3798
58470	2985
55560	3160
52427	44709
52678	10
60891	33154
48920	3033
57018	2360
61915	4993
60229	1033
60891	8360
55840	5679
61381	466
57835	2580
60229	60487
61700	318
60716	318
62323	42004
59529	223
60316	1584
60158	1089
59474	1263
43108	296
61915	7155
59750	1343
62319	5444
61915	745
51033	5484
57464	1284
56896	3863
56915	1287
61700	53894
62565	1136
62091	3897
60316	1127
62319	7293
61020	236
51687	1387
61400	7438
48933	33437
59529	2729
61915	5434
60170	38992
52572	508
52580	38061
56915	5602
60716	7107
58763	47894
62332	7302
59708	4973
52722	3626
58087	1955
62012	1907
59299	55282
59355	3844
58554	45728
61915	4954
59686	2723
58087	4219
61836	1962
62014	2580
62133	2054
57696	6660
57249	380
52610	34
60556	5266
54767	1247
59390	4034
62332	3624
61352	30749
57696	2211
61869	1732
60716	11
60229	6773
61137	30707
54087	2762
61875	5014
62332	2174
61805	1028
61240	6934
56915	3160
59182	1900
60556	1754
62332	1648
62151	1952
51954	527
51033	8916
60901	2792
60374	2337
62474	1945
59327	1641
55280	1258
59686	246
62323	50
60564	920
57973	2316
60901	1073
61381	2987
60307	3435
61805	949
62151	3624
60316	29
61915	3408
59148	344
38527	6264
58087	5232
59577	4226
59468	2997
58203	1617
61910	3006
59474	5507
62565	8368
62565	1291
58763	282
61400	1517
60693	1580
57696	5763
60158	253
52983	3061
62252	1287
62565	1210
61805	2321
58019	5445
58709	1393
60331	64969
60319	4963
59327	6807
60661	4255
49606	2739
60182	166
60716	282
62319	861
61020	5970
62474	34319
57696	1258
60374	6377
60713	36
55936	1201
59889	48394
47677	5377
61869	3176
58174	1339
53241	47
57035	8865
56896	1748
60331	3253
60564	4886
48920	2329
47165	1834
47613	904
60901	2167
58747	316
60303	5570
61915	7569
54730	27592
37025	1193
57475	2186
56915	1206
59499	1748
60296	112
60891	2294
57606	1262
60556	858
60319	1036
46033	5449
50041	2011
62332	4571
51692	3408
56620	6333
40703	1500
62332	2442
61915	1252
62565	2100
59474	2836
59092	209
59092	2203
48326	53468
62319	805
61544	1597
61875	30749
60331	364
48370	5349
61805	5602
60195	32029
62252	6711
56620	41716
60971	3100
43699	10
57475	1732
60158	1527
58087	485
61805	1584
60693	1784
60323	5418
57696	26170
62055	914
52983	801
60693	45431
61240	8360
52610	292
59299	7820
59474	2529
52983	135
57249	1136
61915	6711
59999	593
62151	1208
62332	1552
59311	356
60863	208
61235	5060
59092	46578
47592	1035
52906	2959
60319	49272
60072	4378
60693	53125
62332	1974
45478	40964
60316	2108
55992	3999
61400	509
58087	3330
56915	30820
57606	3101
61910	32
54817	1089
53045	4019
60564	4052
62319	6636
40421	3386
59771	97
61985	5530
61915	41566
53565	1994
52806	2021
61869	800
56016	3328
58087	5948
57696	1099
62348	356
62394	4226
58089	4718
59401	7942
53315	5381
60072	492
61985	5943
60182	33171
51373	26398
60259	4169
47448	356
59750	3317
51707	3148
57138	1732
59771	3173
50377	3175
52580	2160
60325	588
60693	6385
54767	1573
48454	2959
62332	1391
60901	3591
60693	3003
57022	2722
53382	2648
60229	7444
60303	4995
57138	1217
52827	1617
50893	1876
39689	6987
55211	1619
61805	2313
47165	7896
62055	1035
60716	3510
53379	8425
58087	914
59462	1277
48326	55247
61915	1580
57018	750
62332	934
62565	1252
61805	4809
62474	1028
59686	3000
54371	1209
57274	1357
60670	2011
62332	4863
60158	2
52580	2502
53315	32598
62332	41566
60374	4878
59092	594
53315	4804
60303	44974
58561	2359
59771	3448
61352	45499
59444	6791
46257	5329
56044	2028
56091	2359
62319	5947
61020	49530
59529	1994
60303	2329
57274	1682
56758	34048
56091	3785
57022	5618
56620	48518
60316	3256
61869	3052
60374	165
53315	950
62332	1672
55280	1394
43779	5957
57475	2762
53315	52722
56091	36529
57022	5417
58087	2142
56620	8958
60863	653
43718	2993
57512	1690
60556	53000
58554	1267
58693	3275
52610	538
62151	4901
59327	1223
62394	3702
58089	4306
59527	2571
57620	6935
60303	27773
62042	6385
60963	1214
52004	1199
50670	2231
52983	692
60195	1590
59182	46258
59148	33794
53315	58
61968	47382
61985	8360
58709	8507
47065	253
61968	51662
56091	5
46656	678
57606	4262
59401	745
61805	6401
51336	27821
53610	3114
58174	153
59771	5690
46656	1172
56915	4433
60170	1061
60316	838
59401	2424
60051	2355
47438	49396
58577	7153
55491	2571
48534	1307
54316	454
54730	7373
57637	575
60158	32587
59557	1230
54767	5339
59182	7162
51167	44195
59012	1080
60331	1792
58657	1374
52983	3252
50670	1732
59462	594
60450	866
52906	7934
61985	58998
55992	5298
60891	50066
59686	3745
59577	1608
62332	1991
60158	329
51033	4962
53241	434
60901	26375
59401	33004
59390	6016
60450	54286
61805	3508
60166	8917
62332	678
49879	3076
45586	2648
59050	4973
61915	6232
60891	7879
59771	2716
50041	2916
59299	61678
62474	8368
61400	3265
30687	3105
58470	2318
60190	318
55403	8370
59771	7560
60166	34153
57475	1222
62332	5034
62323	4993
62348	5464
62055	2649
51033	26758
60891	8807
61400	6863
59078	1527
60510	39446
53610	6979
62354	50
57696	916
60296	1307
60170	1304
61502	3000
57035	4232
62332	2115
59771	4886
46786	1394
53565	27721
60195	4980
61915	5896
53315	46578
60307	4262
52328	173
62572	3649
62565	3174
59499	5816
56091	588
59529	1218
55280	6611
59092	6957
55936	837
